date,0,1,2,3,4,5
2016/7/3 7:00,0.0037,0.0155,0.0292,0.017,0,0.0092
2016/7/3 8:00,0.0037,0.0208,0.0388,0.0232,0,0.013
2016/7/3 9:00,0.0037,0.0271,0.044,0.0281,0,0.0174
2016/7/3 10:00,0.0037,0.0369,0.0534,0.0352,0,0.0238
2016/7/3 11:00,0.0037,0.0395,0.0633,0.0448,0,0.0321
2016/7/3 12:00,0.0037,0.0401,0.0776,0.0574,0,0.041
2016/7/3 13:00,0.0037,0.0444,0.0961,0.0622,0,0.0469
2016/7/3 14:00,0.0037,0.0454,0.1041,0.0638,0,0.0521
2016/7/3 15:00,0.0037,0.0459,0.0728,0.0601,0,0.0531
2016/7/3 16:00,0.0037,0.046,0.1372,0.0592,0,0.056
2016/7/3 17:00,0.0037,0.0474,0.154,0.0559,0,0.0575
2016/7/3 18:00,0.0037,0.0457,0.1444,0.0582,0,0.0568
2016/7/3 19:00,0.0037,0.046,0.1537,0.0544,0,0.0562
2016/7/3 20:00,0.0037,0.0398,0.1599,0.0537,0,0.0481
2016/7/3 21:00,0.0037,0.0335,0.0985,0.0462,0,0.0385
2016/7/3 22:00,0.0037,0.0295,0.0571,0.0426,0,0.0341
2016/7/3 23:00,0.0037,0.0263,0.055,0.0437,0,0.0324
2016/7/4 0:00,0.0037,0.0226,0.0452,0.0418,0,0.0293
2016/7/4 1:00,0.0037,0.0157,0.0365,0.0297,0,0.0239
2016/7/4 2:00,0.003,0.0091,0.0262,0.0172,0.0159,0.0159
2016/7/4 3:00,0.0021,0.0066,0.0189,0.0112,0.0144,0.0129
2016/7/4 4:00,0.0016,0.0037,0.016,0.0054,0.0139,0.0095
2016/7/4 5:00,0.001,0.0039,0.0162,0.0049,0.0131,0.0087
2016/7/4 6:00,0.001,0.0069,0.0187,0.0086,0.016,0.0082
2016/7/4 7:00,0.0015,0.0123,0.0237,0.0136,0.0179,0.009
2016/7/4 8:00,0.0032,0.0143,0.0314,0.018,0.0182,0.0119
2016/7/4 9:00,0.0068,0.0162,0.036,0.0222,0.0187,0.0145
2016/7/4 10:00,0.0234,0.0236,0.0482,0.0265,0.0265,0.0214
2016/7/4 11:00,0.0367,0.0329,0.061,0.0354,0.0338,0.0273
2016/7/4 12:00,0.0477,0.035,0.0748,0.049,0.0295,0.0368
2016/7/4 13:00,0.0555,0.0317,0.0774,0.0416,0.0221,0.0356
2016/7/4 14:00,0.0517,0,0.069,0,0.0133,0.0115
2016/7/4 15:00,0.0536,0,0.094,0,0.0132,0.0118
2016/7/4 16:00,0.055,0,0.1203,0,0.0107,0.008
2016/7/4 17:00,0.0525,0,0.1294,0,0.0102,0.0068
2016/7/4 18:00,0.0527,0,0.1572,0,0.0102,0.0068
2016/7/4 19:00,0.0505,0,0.1441,0,0.0102,0.0068
2016/7/4 20:00,0.0395,0,0.1264,0,0.0102,0.0068
2016/7/4 21:00,0.0313,0,0.052,0,0.0102,0.0068
2016/7/4 22:00,0.0266,0,0.0457,0,0.0102,0.0068
2016/7/4 23:00,0.0198,0,0.0366,0,0.0102,0.0068
2016/7/5 0:00,0.0071,0,0.0285,0,0.0102,0.0068
2016/7/5 1:00,0.003,0,0.0172,0,0.0102,0.0068
2016/7/5 2:00,0.0018,0.008,0.0125,0.0181,0.0022,0.0031
2016/7/5 3:00,0.0011,0.0076,0.0112,0.0135,0.0013,0.0019
2016/7/5 4:00,0.0009,0.0075,0.0119,0.0099,0.0017,0.0016
2016/7/5 5:00,0.0011,0.0082,0.0145,0.0096,0.0029,0.0018
2016/7/5 6:00,0.0075,0.0106,0.0297,0.0161,0.0077,0.0035
2016/7/5 7:00,0.0429,0.0419,0.0854,0.0397,0.0324,0.0096
2016/7/5 8:00,0.077,0.2373,0.1247,0.0681,0.0681,0.0186
2016/7/5 9:00,0.2499,0.0911,0.1488,0.1311,0.1067,0.0259
2016/7/5 10:00,0.2248,0.1167,0.1686,0.1357,0.1079,0.0261
2016/7/5 11:00,0.0683,0.0741,0.1092,0.0637,0.0801,0.0428
2016/7/5 12:00,0.0552,0.0519,0.1285,0.0615,0.0377,0.0439
2016/7/5 13:00,0.0576,0.0485,0.0847,0.0661,0.0254,0.0459
2016/7/5 14:00,0.0571,0.0447,0.085,0.0597,0.0215,0.0359
2016/7/5 15:00,0.0545,0.0495,0.0843,0.0607,0.0221,0.0225
2016/7/5 16:00,0.056,0.0416,0.0818,0.0566,0.0197,0.0529
2016/7/5 17:00,0.0554,0.0414,0.0871,0.0577,0.0188,0.1665
2016/7/5 18:00,0.0581,0.04,0.1077,0.056,0.0181,0.1489
2016/7/5 19:00,0.059,0.0424,0.1833,0.0637,0.0204,0.1795
2016/7/5 20:00,0.0461,0.0342,0.0627,0.0569,0.0186,0.1475
2016/7/5 21:00,0.032,0.029,0.0566,0.0513,0.0117,0.0471
2016/7/5 22:00,0.0201,0.0242,0.0457,0.053,0.0078,0.0339
2016/7/5 23:00,0.0119,0.0242,0.0629,0.0425,0.0062,0.0287
2016/7/6 0:00,0.0043,0.0199,0.0603,0.0374,0.0025,0.022
2016/7/6 1:00,0.0027,0.0154,0.0417,0.0235,0.0023,0.0132
2016/7/6 2:00,0.0037,0.0055,0.0314,0.014,0.0019,0.0114
2016/7/6 3:00,0.0038,0.0041,0.0283,0.0101,0.0015,0.0084
2016/7/6 4:00,0.0037,0.0039,0.0271,0.0075,0.0017,0.0082
2016/7/6 5:00,0.0041,0.0087,0.0393,0.0084,0.0034,0.008
2016/7/6 6:00,0.0058,0.0244,0.0588,0.017,0.008,0.0087
2016/7/6 7:00,0.0524,0.072,0.0926,0.0485,0.0352,0.0116
2016/7/6 8:00,0.1277,0.0921,0.1104,0.0783,0.0764,0.0216
2016/7/6 9:00,0.3989,0.1374,0.1218,0.095,0.1422,0.0423
2016/7/6 10:00,0.2704,0.3214,0.1341,0.0948,0.081,0.0533
2016/7/6 11:00,0.0607,0.1144,0.1324,0.0654,0.0776,0.0411
2016/7/6 12:00,0.0584,0.0428,0.0867,0.036,0.0385,0.0276
2016/7/6 13:00,0.0566,0.0531,0.0878,0.0781,0.0238,0.0445
2016/7/6 14:00,0.0545,0.0489,0.0812,0.0648,0.0205,0.0483
2016/7/6 15:00,0.0511,0.0531,0.0822,0.065,0.0186,0.0528
2016/7/6 16:00,0.0542,0.0458,0.0854,0.0621,0.0182,0.0657
2016/7/6 17:00,0.0582,0.041,0.1468,0.0653,0.0197,0.0981
2016/7/6 18:00,0.0552,0.0375,0.1823,0.0727,0.0186,0.1309
2016/7/6 19:00,0.0554,0.0368,0.0882,0.0812,0.021,0.2508
2016/7/6 20:00,0.0436,0.0323,0.1959,0.0733,0.0195,0.2609
2016/7/6 21:00,0.0309,0.0272,0.1539,0.0675,0.0129,0.1416
2016/7/6 22:00,0.0212,0.0235,0.047,0.0539,0.0073,0.0443
2016/7/6 23:00,0.0135,0.0188,0.0633,0.0462,0.0073,0.0355
2016/7/7 0:00,0.0048,0.0151,0.0587,0.0333,0.0062,0.0235
2016/7/7 1:00,0.0038,0.0087,0.0436,0.0213,0.0031,0.0172
2016/7/7 2:00,0.0038,0.0051,0.0328,0.0144,0.0018,0.0117
2016/7/7 3:00,0.0037,0.004,0.0276,0.009,0.0012,0.009
2016/7/7 4:00,0.0037,0.0047,0.0316,0.0061,0.0015,0.0084
2016/7/7 5:00,0.0038,0.0086,0.0371,0.0081,0.0033,0.008
2016/7/7 6:00,0.0114,0.0239,0.0533,0.0184,0.0082,0.0084
2016/7/7 7:00,0.0571,0.0705,0.0931,0.0463,0.034,0.0115
2016/7/7 8:00,0.094,0.0905,0.1222,0.0778,0.079,0.021
2016/7/7 9:00,0.4122,0.1275,0.1243,0.0952,0.141,0.041
2016/7/7 10:00,0.3764,0.0945,0.1379,0.0953,0.1828,0.054
2016/7/7 11:00,0.112,0.082,0.1335,0.0837,0.1158,0.0426
2016/7/7 12:00,0.0536,0.0636,0.0954,0.069,0.0446,0.0381
2016/7/7 13:00,0.0569,0.0528,0.088,0.0593,0.0256,0.0428
2016/7/7 14:00,0.0539,0.0495,0.0804,0.0694,0.0204,0.0481
2016/7/7 15:00,0.0503,0.05,0.0798,0.0603,0.0182,0.0488
2016/7/7 16:00,0.0506,0.0455,0.0831,0.0588,0.0191,0.0669
2016/7/7 17:00,0.0553,0.0427,0.1503,0.066,0.0189,0.1624
2016/7/7 18:00,0.055,0.038,0.1765,0.0685,0.0181,0.215
2016/7/7 19:00,0.0577,0.0366,0.2081,0.0783,0.0203,0.2593
2016/7/7 20:00,0.0432,0,0.1438,0,0.0166,0.0068
2016/7/7 21:00,0.0322,0,0.0468,0,0.0146,0.0068
2016/7/7 22:00,0.0229,0,0.0381,0,0.0087,0.0068
2016/7/7 23:00,0.0088,0,0.041,0,0.0075,0.0068
2016/7/8 0:00,0.0043,0,0.0407,0,0.0082,0.0068
2016/7/8 1:00,0.0038,0,0.0297,0,0.0035,0.0068
2016/7/8 2:00,0.0037,0,0.0228,0,0.0022,0.0068
2016/7/8 3:00,0.0038,0,0.0195,0,0.0017,0.0068
2016/7/8 4:00,0.0037,0,0.0205,0,0.0015,0.0068
2016/7/8 5:00,0.0037,0,0.0261,0,0.0036,0.0068
2016/7/8 6:00,0.0087,0,0.0321,0,0.008,0.0068
2016/7/8 7:00,0.0529,0.0138,0.0772,0.0097,0.0328,0.0077
2016/7/8 8:00,0.1087,0.0059,0.1136,0.0049,0.078,0.0072
2016/7/8 9:00,0.3382,0.0052,0.1144,0.0044,0.1535,0.0094
2016/7/8 10:00,0.0599,0.0817,0.1472,0.0787,0.1041,0.0417
2016/7/8 11:00,0.0613,0.0626,0.1433,0.0545,0.07,0.0321
2016/7/8 12:00,0.0608,0.0675,0.0992,0.0649,0.0404,0.0378
2016/7/8 13:00,0.0568,0.0367,0.0777,0.0486,0.0279,0.033
2016/7/8 14:00,0.0575,0.0503,0.0834,0.0681,0.0238,0.0513
2016/7/8 15:00,0.0562,0.0527,0.0838,0.07,0.0221,0.0546
2016/7/8 16:00,0.0559,0.05,0.1197,0.0657,0.0206,0.073
2016/7/8 17:00,0.0618,0.0414,0.1724,0.0698,0.0184,0.0902
2016/7/8 18:00,0.0631,0.0354,0.1678,0.0762,0.0196,0.1217
2016/7/8 19:00,0.0502,0.0358,0.2183,0.085,0.0167,0.2168
2016/7/8 20:00,0.0037,0.0318,0.1301,0.089,0,0.2511
2016/7/8 21:00,0.0037,0.0261,0.0539,0.0728,0,0.1081
2016/7/8 22:00,0.0037,0.0235,0.0485,0.0617,0,0.048
2016/7/8 23:00,0.0037,0.0203,0.0523,0.0516,0,0.0381
2016/7/9 0:00,0.0037,0.0207,0.0463,0.0376,0,0.0223
2016/7/9 1:00,0.0037,0.0241,0.0339,0.0289,0,0.0117
2016/7/9 2:00,0.0037,0.021,0.0261,0.0205,0,0.0069
2016/7/9 3:00,0.0037,0.0183,0.024,0.0167,0,0.003
2016/7/9 4:00,0.0037,0.0188,0.0224,0.0155,0,0.0023
2016/7/9 5:00,0.0037,0.0203,0.0289,0.0167,0,0.0023
2016/7/9 6:00,0.0037,0.0337,0.0441,0.0236,0,0.0038
2016/7/9 7:00,0.0335,0.0555,0.0736,0.0398,0.0215,0.0095
2016/7/9 8:00,0.0779,0.0591,0.1138,0.0521,0.0642,0.014
2016/7/9 9:00,0.066,0.045,0.1125,0.0398,0.1246,0.024
2016/7/9 10:00,0.0602,0.0953,0.121,0.1025,0.0734,0.0536
2016/7/9 11:00,0.0595,0.0671,0.1215,0.061,0.0621,0.034
2016/7/9 12:00,0.0573,0.0405,0.0876,0.0473,0.0374,0.0299
2016/7/9 13:00,0.0578,0.056,0.0883,0.0757,0.0242,0.0471
2016/7/9 14:00,0.0566,0.0514,0.0861,0.0734,0.0212,0.0519
2016/7/9 15:00,0.0584,0.0542,0.0996,0.0721,0.022,0.0585
2016/7/9 16:00,0.0385,0.0333,0.1682,0.0723,0.0131,0.0851
2016/7/9 17:00,0.0602,0.0432,0.2274,0.0766,0.0193,0.132
2016/7/9 18:00,0.064,0.0399,0.2516,0.0782,0.0198,0.1316
2016/7/9 19:00,0.0557,0.0392,0.2383,0.0878,0.023,0.2922
2016/7/9 20:00,0.0475,0.0341,0.1311,0.0803,0.0203,0.2867
2016/7/9 21:00,0.0372,0.0301,0.0608,0.0717,0.0154,0.14
2016/7/9 22:00,0.0265,0.0252,0.0545,0.0575,0.0112,0.0432
2016/7/9 23:00,0.0148,0.0245,0.0714,0.0521,0.0086,0.0401
2016/7/10 0:00,0.0086,0.0192,0.0625,0.0443,0.0104,0.0313
2016/7/10 1:00,0.0038,0.0241,0.0503,0.0331,0.0055,0.0163
2016/7/10 2:00,0.0039,0.0202,0.0402,0.0227,0.0032,0.0103
2016/7/10 3:00,0.0039,0.0188,0.0327,0.0168,0.0019,0.0067
2016/7/10 4:00,0.004,0.0182,0.0334,0.0128,0.0016,0.0042
2016/7/10 5:00,0.0037,0.0182,0.0297,0.0122,0.0024,0.003
2016/7/10 6:00,0.0043,0.022,0.0226,0.016,0.0063,0.0032
2016/7/10 7:00,0.0054,0.032,0.0375,0.0261,0.0103,0.0053
2016/7/10 8:00,0.0132,0.0366,0.0468,0.0349,0.0164,0.01
2016/7/10 9:00,0.0267,0.0385,0.0589,0.0401,0.0186,0.0154
2016/7/10 10:00,0.0363,0.0531,0.0639,0.044,0.0217,0.0229
2016/7/10 11:00,0.0423,0.0484,0.0807,0.0497,0.0236,0.031
2016/7/10 12:00,0.0478,0.0876,0.0862,0.0585,0.0221,0.0375
2016/7/10 13:00,0.0535,0.047,0.1202,0.0604,0.0218,0.0429
2016/7/10 14:00,0.0517,0.0477,0.1982,0.0625,0.021,0.0463
2016/7/10 15:00,0.0562,0.0472,0.1428,0.0539,0.0224,0.0507
2016/7/10 16:00,0.0519,0.0469,0.1432,0.0567,0.0225,0.0528
2016/7/10 17:00,0.0527,0.0453,0.1671,0.0556,0.0223,0.0541
2016/7/10 18:00,0.0516,0.0481,0.1988,0.0518,0.0228,0.0405
2016/7/10 19:00,0.0513,0.0475,0.1926,0.0494,0.0238,0.039
2016/7/10 20:00,0.0411,0.0399,0.1783,0.0498,0.023,0.035
2016/7/10 21:00,0.0282,0.0379,0.2521,0.0443,0.015,0.0361
2016/7/10 22:00,0.0142,0.0321,0.0565,0.0388,0.0121,0.0309
2016/7/10 23:00,0.0229,0.0332,0.0527,0.0443,0.0109,0.0276
2016/7/11 0:00,0.0152,0.0318,0.0437,0.0399,0.0111,0.0273
2016/7/11 1:00,0.0043,0.0244,0.0345,0.0294,0.0066,0.0198
2016/7/11 2:00,0.0041,0.0208,0.0235,0.0207,0.0036,0.0109
2016/7/11 3:00,0.0039,0.0191,0.0187,0.0147,0.0028,0.007
2016/7/11 4:00,0.0037,0.0182,0.014,0.0122,0.0018,0.0041
2016/7/11 5:00,0.0038,0.0169,0.0122,0.0114,0.0014,0.0028
2016/7/11 6:00,0.0039,0.0197,0.0156,0.0146,0.0022,0.0023
2016/7/11 7:00,0.0038,0.0242,0.023,0.0204,0.0061,0.0025
2016/7/11 8:00,0.004,0.0253,0.0343,0.0258,0.0086,0.0039
2016/7/11 9:00,0.011,0.0281,0.036,0.0285,0.0083,0.0057
2016/7/11 10:00,0.0253,0.0331,0.0486,0.0346,0.0113,0.0084
2016/7/11 11:00,0.0371,0.0414,0.0633,0.0412,0.0153,0.0123
2016/7/11 12:00,0.0416,0.0398,0.0754,0.0494,0.0196,0.0172
2016/7/11 13:00,0.0447,0.0378,0.0885,0.0453,0.0188,0.0211
2016/7/11 14:00,0.0468,0.0353,0.0823,0.0425,0.019,0.0204
2016/7/11 15:00,0.054,0.0323,0.0854,0.0356,0.0197,0.0216
2016/7/11 16:00,0.0494,0.0438,0.119,0.0489,0.0222,0.0218
2016/7/11 17:00,0.0519,0.0427,0.1244,0.0494,0.0205,0.0218
2016/7/11 18:00,0.0511,0.0443,0.1718,0.0466,0.0195,0.0219
2016/7/11 19:00,0.048,0.044,0.1637,0.0479,0.0187,0.0218
2016/7/11 20:00,0.0378,0.0405,0.1618,0.0479,0.018,0.0194
2016/7/11 21:00,0.0309,0.036,0.0694,0.0468,0.0149,0.0157
2016/7/11 22:00,0.0194,0.0346,0.0547,0.0487,0.0123,0.0135
2016/7/11 23:00,0.0063,0.0307,0.0603,0.0488,0.01,0.0113
2016/7/12 0:00,0.0037,0.0266,0.0518,0.0392,0.0082,0.0082
2016/7/12 1:00,0.0037,0.0213,0.0333,0.0307,0.0021,0.0052
2016/7/12 2:00,0.0037,0.0207,0.0187,0.0204,0,0.0031
2016/7/12 3:00,0.0037,0.0174,0.0127,0.0162,0,0.0019
2016/7/12 4:00,0.0037,0.018,0.014,0.0141,0,0.0016
2016/7/12 5:00,0.0037,0.0201,0.0195,0.0147,0,0.0018
2016/7/12 6:00,0.0037,0.0317,0.0363,0.0222,0,0.0035
2016/7/12 7:00,0.0319,0.0623,0.0935,0.0476,0.0219,0.0096
2016/7/12 8:00,0.1186,0.0844,0.1262,0.0729,0.071,0.0186
2016/7/12 9:00,0.3672,0.1629,0.1685,0.1315,0.1175,0.0259
2016/7/12 10:00,0.3834,0.3253,0.1551,0.2876,0.1301,0.0261
2016/7/12 11:00,0.0976,0.3289,0.1511,0.1062,0.1585,0.0428
2016/7/12 12:00,0.0569,0.2905,0.0865,0.0699,0.043,0.0439
2016/7/12 13:00,0.0528,0.0643,0.0778,0.0647,0.0247,0.0459
2016/7/12 14:00,0.0535,0.0554,0.0773,0.0656,0.0215,0.0359
2016/7/12 15:00,0.0501,0.057,0.0855,0.0563,0.0204,0.0225
2016/7/12 16:00,0.0574,0.0505,0.079,0.0633,0.0188,0.0529
2016/7/12 17:00,0.0549,0.0464,0.0963,0.0601,0.0183,0.1665
2016/7/12 18:00,0.0422,0.0469,0.1684,0.0594,0.0134,0.1489
2016/7/12 19:00,0.0408,0.0596,0.1066,0.0625,0.0148,0.1795
2016/7/12 20:00,0.0304,0.0536,0.0605,0.0559,0.0146,0.1475
2016/7/12 21:00,0.0231,0.0321,0.0491,0.0567,0.0078,0.0471
2016/7/12 22:00,0.0141,0.033,0.0401,0.0456,0.0053,0.0339
2016/7/12 23:00,0.0096,0.0333,0.0399,0.0479,0.0051,0.0287
2016/7/13 0:00,0.0039,0.028,0.0332,0.0383,0.0044,0.022
2016/7/13 1:00,0.0039,0.0216,0.0227,0.024,0.0032,0.0132
2016/7/13 2:00,0.0038,0.0051,0.0183,0.0132,0.0015,0.0112
2016/7/13 3:00,0.0037,0.0078,0.0143,0.0104,0.0013,0.0068
2016/7/13 4:00,0.0037,0.0183,0.0153,0.0136,0.0016,0.0024
2016/7/13 5:00,0.0037,0.0229,0.0185,0.0144,0.0031,0.0025
2016/7/13 6:00,0.0131,0.0344,0.0364,0.0229,0.0099,0.0047
2016/7/13 7:00,0.0518,0.0667,0.0901,0.0488,0.0343,0.0127
2016/7/13 8:00,0.1241,0.0862,0.13,0.0789,0.0801,0.0229
2016/7/13 9:00,0.3371,0.2676,0.1593,0.1234,0.1458,0.0427
2016/7/13 10:00,0.3025,0.3706,0.1583,0.3046,0.1614,0.0532
2016/7/13 11:00,0.0609,0.4049,0.1506,0.1048,0.1636,0.04
2016/7/13 12:00,0.0585,0.2342,0.2197,0.0689,0.0568,0.0345
2016/7/13 13:00,0.0563,0.0455,0.1958,0.0623,0.027,0.0368
2016/7/13 14:00,0.056,0.0438,0.1001,0.0621,0.0219,0.0423
2016/7/13 15:00,0.0557,0.0472,0.0831,0.0639,0.0225,0.0478
2016/7/13 16:00,0.0525,0.0464,0.0876,0.0654,0.021,0.0689
2016/7/13 17:00,0.0558,0.0395,0.1806,0.0682,0.02,0.1636
2016/7/13 18:00,0.0552,0.0328,0.1832,0.0693,0.0188,0.1752
2016/7/13 19:00,0.0583,0.0338,0.2136,0.0722,0.0209,0.2373
2016/7/13 20:00,0.0449,0.0282,0.0824,0.0606,0.0188,0.2086
2016/7/13 21:00,0.0326,0.0274,0.0519,0.0696,0.0131,0.0793
2016/7/13 22:00,0.0222,0.0214,0.0469,0.0592,0.0078,0.049
2016/7/13 23:00,0.0051,0.0187,0.0552,0.0521,0.0024,0.0405
2016/7/14 0:00,0.0037,0.0149,0.0455,0.0352,0,0.0252
2016/7/14 1:00,0.0037,0.009,0.0285,0.0205,0,0.0161
2016/7/14 2:00,0.0037,0.005,0.0208,0.0127,0,0.0119
2016/7/14 3:00,0.0037,0.0041,0.0166,0.0079,0,0.009
2016/7/14 4:00,0.0037,0.0049,0.0178,0.0074,0,0.0083
2016/7/14 5:00,0.0037,0.0085,0.024,0.009,0,0.0083
2016/7/14 6:00,0.0037,0.025,0.0419,0.0187,0,0.0087
2016/7/14 7:00,0.0421,0.0716,0.0955,0.0501,0.026,0.0112
2016/7/14 8:00,0.1217,0.0894,0.1203,0.0828,0.0775,0.0196
2016/7/14 9:00,0.3315,0.2687,0.1428,0.1458,0.113,0.0422
2016/7/14 10:00,0.3618,0.2767,0.1654,0.3879,0.1281,0.053
2016/7/14 11:00,0.0662,0.1556,0.1411,0.3146,0.1237,0.0406
2016/7/14 12:00,0.0577,0.0013,0.2281,0.1077,0.0529,0.0391
2016/7/14 13:00,0.0573,0.0184,0.2095,0.0744,0.0275,0.0429
2016/7/14 14:00,0.0577,0.0482,0.118,0.0717,0.0233,0.0478
2016/7/14 15:00,0.0583,0.052,0.0845,0.073,0.0227,0.0527
2016/7/14 16:00,0.0553,0.0492,0.1561,0.0706,0.0206,0.0761
2016/7/14 17:00,0.0577,0.045,0.1836,0.0628,0.0197,0.1453
2016/7/14 18:00,0.0578,0.0463,0.1938,0.0581,0.0183,0.0663
2016/7/14 19:00,0.0595,0.0537,0.2358,0.0725,0.0221,0.0651
2016/7/14 20:00,0.0471,0.043,0.2107,0.0594,0.0213,0.0454
2016/7/14 21:00,0.0323,0.0507,0.075,0.0561,0.0138,0.0313
2016/7/14 22:00,0.0234,0.0338,0.0339,0.0515,0.0088,0.0251
2016/7/14 23:00,0.0113,0.0308,0.0363,0.0487,0.0076,0.0231
2016/7/15 0:00,0.0041,0.0266,0.0369,0.0351,0.0084,0.0182
2016/7/15 1:00,0.0044,0.0219,0.0254,0.0257,0.0038,0.0129
2016/7/15 2:00,0.0038,0.0177,0.0158,0.0184,0.0018,0.0088
2016/7/15 3:00,0.0037,0.017,0.0142,0.0155,0.0016,0.0061
2016/7/15 4:00,0.0037,0.0169,0.016,0.0152,0.0017,0.0039
2016/7/15 5:00,0.0039,0.0217,0.0197,0.0158,0.003,0.0032
2016/7/15 6:00,0.0065,0.0342,0.0349,0.0256,0.0088,0.0039
2016/7/15 7:00,0.051,0.063,0.0863,0.0489,0.0345,0.0084
2016/7/15 8:00,0.0958,0.0899,0.1541,0.0815,0.0734,0.0204
2016/7/15 9:00,0.2524,0.2452,0.1632,0.1644,0.1243,0.0431
2016/7/15 10:00,0.3282,0.2681,0.1739,0.2006,0.1096,0.0543
2016/7/15 11:00,0.3108,0.2012,0.1444,0.0856,0.0753,0.0428
2016/7/15 12:00,0.086,0.0642,0.0918,0.0836,0.04,0.0407
2016/7/15 13:00,0.0469,0.0523,0.0877,0.0799,0.0224,0.0435
2016/7/15 14:00,0.0603,0.0503,0.081,0.075,0.0232,0.0497
2016/7/15 15:00,0.0554,0.0557,0.0954,0.0728,0.0224,0.0538
2016/7/15 16:00,0.0489,0.0492,0.1326,0.072,0.0158,0.0699
2016/7/15 17:00,0.0037,0.0382,0.1809,0.062,0,0.0936
2016/7/15 18:00,0.0037,0.0373,0.1817,0.0765,0,0.1229
2016/7/15 19:00,0.0037,0.0391,0.2469,0.0837,0,0.2467
2016/7/15 20:00,0.0037,0.0334,0.2598,0.0772,0,0.2846
